"Entered combination" 2017 3 29 3 39 25 False
"Entered combination" 2017 3 29 3 39 33 False
"Ended the lock: " 2017 3 29 3 40 12
"Started the lock: " 2017 3 29 3 40 13
"Entered combination" 2017 3 29 3 40 15 False
"Ended the lock: " 2017 3 29 3 46 45
"Started the lock: " 2017 3 29 3 46 46
"Entered combination" 2017 3 29 3 46 48 False
"Entered combination" 2017 3 29 3 46 55 True
"Entered combination" 2017 3 29 3 47 1 False
"Entered combination" 2017 3 29 3 47 12 False
"Entered combination" 2017 3 29 3 47 14 False
"Ended the lock: " 2017 3 29 3 47 38
"Started the lock: " 2017 3 29 3 48 35
"Entered combination" 2017 3 29 3 48 44 False
"Entered combination" 2017 3 29 3 48 47 False
"Entered combination" 2017 3 29 3 48 54 False
"Ended the lock: " 2017 3 29 3 49 13
"Started the lock: " 2017 3 29 3 49 58
"Entered combination" 2017 3 29 3 50 3 False
"Entered combination" 2017 3 29 3 50 8 True
"Ended the lock: " 2017 3 29 3 50 16
"Started the lock: " 2017 3 29 3 32 49
"Ended the lock: " 2017 3 29 3 33 1
"Started the lock: " 2017 3 29 3 33 5
"Ended the lock: " 2017 3 29 3 33 21
"Started the lock: " 2017 3 29 3 33 37
"Ended the lock: " 2017 3 29 3 33 46
"Started the lock: " 2017 3 29 3 33 47
"Ended the lock: " 2017 3 29 3 33 50
"Started the lock: " 2017 3 29 3 33 54
"Ended the lock: " 2017 3 29 3 33 57
"Started the lock: " 2017 3 29 3 34 30
"Ended the lock: " 2017 3 29 3 34 31
"Started the lock: " 2017 3 29 3 35 56
"Ended the lock: " 2017 3 29 3 36 3
"Started the lock: " 2017 3 29 3 36 31
"Started the lock: " 2017 3 29 3 37 34
"Entered combination" 2017 3 29 3 37 37 False
"Entered combination" 2017 3 29 3 37 41 False
"Entered combination" 2017 3 29 3 37 53 True
"Entered combination" 2017 3 29 3 37 59 False
"Ended the lock: " 2017 3 29 3 38 2
"Started the lock: " 2017 3 29 3 38 11
"Entered combination" 2017 3 29 3 38 19 False
"Entered combination" 2017 3 29 3 38 23 False
"Entered combination" 2017 3 29 3 38 35 False
"Entered combination" 2017 3 29 3 38 40 False
"Ended the lock: " 2017 3 29 3 38 55
"Entered combination" 2017 3 29 3 39 30 False
"Entered combination" 2017 3 29 3 39 40 False
"Entered combination" 2017 3 29 3 40 3 False
"Entered combination" 2017 3 29 3 40 32 False
"Entered combination" 2017 3 29 3 40 43 False
"Entered combination" 2017 3 29 3 41 7 False
"Entered combination" 2017 3 29 3 41 34 False
"Entered combination" 2017 3 29 3 42 0 True
"Entered combination" 2017 3 29 3 42 16 True
"Entered combination" 2017 3 29 3 42 32 True
"Entered combination" 2017 3 29 3 42 42 False
"Started the lock: " 2017 3 29 3 43 22
"Entered combination" 2017 3 29 3 43 28 False
"Entered combination" 2017 3 29 3 43 36 False
"Entered combination" 2017 3 29 3 43 52 False
"Ended the lock: " 2017 3 29 3 47 14
"Entered combination" 2017 3 29 3 55 41 False
"Entered combination" 2017 3 29 3 55 52 True
"Entered combination" 2017 3 29 3 55 59 False
"Entered combination" 2017 3 29 3 56 30 True
"Entered combination" 2017 3 29 4 1 34 True
"Entered combination" 2017 3 29 4 2 57 False
"Entered combination" 2017 3 29 4 3 6 True
"Entered combination" 2017 3 29 4 3 30 False
"Entered combination" 2017 3 29 4 3 41 False
"Entered combination" 2017 3 29 4 3 47 True
"Entered combination" 2017 3 29 4 4 8 True
"Entered combination" 2017 3 29 4 4 16 True
"Entered combination" 2017 3 29 4 5 35 True
"Entered combination" 2017 3 29 4 6 30 True
"Entered combination" 2017 3 29 4 7 33 True
"Started the lock: " 2017 3 29 4 7 36
"Ended the lock: " 2017 3 29 4 8 1
"Started the lock: " 2017 3 29 5 27 15
"Started the lock: " 2017 3 29 5 21 31
"Ended the lock: " 2017 3 29 5 21 31
"Started the lock: " 2017 3 29 5 21 41
"Entered combination" 2017 3 29 5 21 55 False
"Ended the lock: " 2017 3 29 5 22 21
"Started the lock: " 2017 3 29 5 22 23
"Entered combination" 2017 3 29 5 22 37 False
"Entered combination" 2017 3 29 5 23 10 False
"Entered combination" 2017 3 29 5 23 25 False
"Entered combination" 2017 3 29 5 23 28 False
"Entered combination" 2017 3 29 5 23 45 False
"Ended the lock: " 2017 3 29 5 24 0
"Started the lock: " 2017 3 29 5 24 6
"Entered combination" 2017 3 29 5 24 15 True
"Entered combination" 2017 3 29 5 24 27 True
"Ended the lock: " 2017 3 29 5 24 46
"Started the lock: " 2017 3 29 5 24 48
"Entered combination" 2017 3 29 5 25 28 True
"Entered combination" 2017 3 29 5 27 5 False
"Entered combination" 2017 3 29 5 27 57 False
"Entered combination" 2017 3 29 5 28 46 False
"Entered combination" 2017 3 29 5 29 27 False
"Entered combination" 2017 3 29 5 29 30 False
"Entered combination" 2017 3 29 5 30 12 False
"Entered combination" 2017 3 29 5 30 20 False
"Entered combination" 2017 3 29 5 30 39 False
"Entered combination" 2017 3 29 5 30 42 False
"Ended the lock: " 2017 3 29 5 31 11
"Started the lock: " 2017 3 29 5 32 53
"Entered combination" 2017 3 29 5 33 2 True
"Entered combination" 2017 3 29 5 33 40 False
"Entered combination" 2017 3 29 5 34 29 False
"Entered combination" 2017 3 29 5 35 39 False
"Ended the lock: " 2017 3 29 5 40 49
"Started the lock: " 2017 3 29 5 42 6
"Entered combination" 2017 3 29 5 42 8 False
"Entered combination" 2017 3 29 5 42 31 False
"Entered combination" 2017 3 29 5 42 41 False
"Entered combination" 2017 3 29 5 43 31 False
"Entered combination" 2017 3 29 5 43 42 False
"Entered combination" 2017 3 29 5 44 35 False
"Entered combination" 2017 3 29 5 44 43 False
"Entered combination" 2017 3 29 5 45 21 False
"Entered combination" 2017 3 29 5 45 57 False
"Entered combination" 2017 3 29 5 48 24 False
"Entered combination" 2017 3 29 5 48 34 False
"Entered combination" 2017 3 29 5 48 49 False
"Entered combination" 2017 3 29 5 48 58 False
"Entered combination" 2017 3 29 5 49 28 False
"Entered combination" 2017 3 29 5 50 15 False
"Entered combination" 2017 3 29 5 50 20 False
"Entered combination" 2017 3 29 5 50 28 False
"Entered combination" 2017 3 29 5 50 30 False
"Ended the lock: " 2017 3 29 5 50 44
"Started the lock: " 2017 3 29 5 50 45
